Registrar,Enrolment Agency,State,District,Sub District,Pin Code,Gender,Age,Aadhaar generated,Enrolment Rejected,Residents providing email,Residents providing mobile number
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143102,F,7,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143102,M,0,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143102,M,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143102,M,2,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143102,M,3,3,0,0,3
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143102,M,4,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143102,M,5,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143102,M,6,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143102,M,8,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143102,M,38,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143102,M,40,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143102,M,62,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143103,M,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143103,M,30,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143103,M,31,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143103,M,55,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143107,M,79,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143108,M,23,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143110,F,0,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143110,M,10,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143603,F,1,4,0,0,4
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143603,F,2,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143603,F,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143603,F,25,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143603,F,61,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143603,M,0,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143603,M,2,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143603,M,3,3,0,0,3
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143603,M,5,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143603,M,6,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143603,M,7,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143603,M,13,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143603,M,29,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143606,F,0,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143606,F,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143606,F,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143606,M,0,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143606,M,2,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143606,M,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Ajnala,143606,M,51,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,2,4,0,0,4
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,4,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,6,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,14,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,18,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,20,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,21,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,23,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,26,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,37,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,41,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,42,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,43,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,44,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,49,1,1,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,51,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,53,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,55,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,59,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,60,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,62,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,F,73,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,0,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,1,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,2,12,0,1,12
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,3,11,2,1,13
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,4,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,5,6,0,0,6
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,7,5,0,0,5
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,8,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,9,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,10,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,13,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,14,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,16,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,18,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,20,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,21,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,23,3,0,0,3
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,26,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,27,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,28,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,29,5,0,1,5
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,30,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,32,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,33,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,34,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,35,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,36,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,38,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,39,1,0,1,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,42,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,43,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,45,3,0,1,3
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,48,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,50,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,53,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,58,1,0,1,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,59,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,67,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143001,M,71,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143002,F,1,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143002,F,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143002,F,4,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143002,M,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143002,M,2,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143002,M,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143002,M,17,1,0,1,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143002,M,29,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143002,M,43,1,0,1,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143008,F,27,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143008,M,0,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143008,M,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143008,M,15,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143008,M,21,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143008,M,28,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143008,M,46,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143008,M,48,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143008,M,77,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143009,F,2,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143009,M,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143022,F,32,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143022,M,0,1,0,0,0
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143022,M,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143022,M,66,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143101,M,74,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143105,F,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143105,M,0,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143105,M,4,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143105,M,6,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143105,M,10,1,0,0,0
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143105,M,30,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143105,M,41,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143105,M,43,1,0,0,0
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143105,M,47,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143105,M,51,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143107,M,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143107,M,58,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143108,F,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143112,F,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143115,M,0,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143115,M,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143115,M,3,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143115,M,5,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143115,M,7,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143115,M,21,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143115,M,46,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143115,M,49,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143149,M,2,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143149,M,3,3,1,0,4
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143149,M,24,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143413,F,38,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143413,M,2,1,0,1,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143413,M,59,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143413,M,72,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143501,M,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143501,M,3,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143502,M,41,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143504,F,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143504,M,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143601,F,26,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143601,F,29,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143601,M,1,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143601,M,5,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143601,M,20,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143601,M,36,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Amritsar,143601,M,42,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143111,F,0,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143111,M,1,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143112,F,25,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143112,F,42,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143112,M,0,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143112,M,2,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143112,M,4,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143112,M,33,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143112,M,34,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143112,M,44,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143112,M,76,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143114,M,0,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143114,M,2,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143114,M,30,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143114,M,32,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143114,M,35,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143116,M,0,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143116,M,2,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143116,M,4,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143116,M,80,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143149,F,29,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143201,F,34,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143201,M,0,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143201,M,4,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143202,F,34,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143202,F,57,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143202,M,0,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143202,M,40,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143203,F,45,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143204,M,29,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143204,M,47,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143205,F,0,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143205,F,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143205,M,0,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Amritsar,Baba Bakala,143205,M,30,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148025,M,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148025,M,6,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148100,M,27,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148100,M,34,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148100,M,40,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,F,20,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,F,43,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,F,52,1,0,1,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,F,76,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,M,0,3,0,0,3
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,M,1,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,M,2,3,0,0,3
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,M,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,M,4,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,M,5,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,M,35,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,M,42,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,M,48,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,M,56,1,0,1,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148101,M,65,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148102,M,0,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148102,M,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148102,M,31,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148103,M,7,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148104,M,2,0,1,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148104,M,25,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148105,F,0,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148105,F,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148105,F,28,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148105,F,77,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148105,M,0,3,0,0,3
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148105,M,1,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148105,M,2,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148105,M,5,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148105,M,24,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148106,M,1,2,0,0,2
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148106,M,52,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148107,F,3,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148107,F,5,1,0,0,1
FCS Govt of Punjab,Punjab State e- Governance Society,Punjab,Barnala,Barnala,148107,F,23,1,0,0,1
